기준일ID,시간대구분,시군구명,읍면동명,총생활인구수,남자 10대,남자 20대,남자 30대,남자 40대,남자 50대,남자 60대,남자 70대,여자 10대,여자 20대,여자 30대,여자 40대,여자 50대,여자 60대,여자 70대
주말(7월1일),6,동대문구,회기동,20679.8296,578.8498,1417.0555,680.6956,579.6996,551.7038,313.3235,809.7875,686.8764,1267.148,630.1679,602.7233,577.7177,583.6878,1636.563
주말(7월1일),6,동대문구,휘경제1동,15986.2453,443.9148,1029.336,514.5786,603.9676,456.2153,354.8786,805.3425,508.3563,905.1999,555.0359,514.2627,529.6756,421.7951,1093.2836
주말(7월1일),6,동대문구,휘경제2동,23280.1047,700.3911,1401.0295,702.8973,825.4334,783.7365,398.0763,887.7943,721.8176,1034.3158,846.2708,834.7461,901.5574,685.9232,1738.4736
주말(7월1일),6,동대문구,이문제1동,28538.3996,900.217,2080.5945,924.9944,849.5721,802.3967,505.8946,1186.0397,1211.6881,1482.1732,866.7727,827.2947,955.7485,701.9993,1920.0085
주말(7월1일),6,동대문구,이문제2동,23045.1407,701.228,729.6902,881.0786,909.8149,765.1747,461.3871,1175.6128,635.5191,747.1171,742.4295,932.7285,831.4502,659.2228,1927.7458
주말(7월1일),6,중랑구,면목제2동,25812.0983,663.8616,829.9411,1114.1159,1084.9378,956.9611,595.6821,1180.9801,606.278,969.2002,990.2953,1082.628,1101.8472,646.6923,2000.4255
주말(7월1일),6,중랑구,면목제4동,21140.5735,590.7277,716.4811,999.6094,718.402,790.3175,599.9161,923.0287,538.4922,797.176,984.1864,949.589,927.7802,692.9789,1565.3316
주말(7월1일),6,중랑구,면목제5동,13637.6476,320.7116,356.3527,588.2103,664.906,598.697,398.749,576.7124,246.4932,362.1917,539.2832,566.3311,591.0961,427.1319,1245.1407
주말(7월1일),6,중랑구,면목본동,36818.5096,1005.5731,1283.1539,1671.7842,1417.9566,1369.5842,896.6671,1570.9813,786.9464,1399.9042,1375.1819,1582.1385,1725.8037,1177.9169,2885.7758
주말(7월1일),6,중랑구,면목제7동,21118.3405,512.4055,751.109,825.8801,821.6529,751.3862,589.7014,976.8123,444.9323,816.5284,812.0985,863.2184,970.7628,660.5741,2032.4308
주말(7월1일),6,중랑구,면목제3.8동,23692.1245,610.4156,858.5076,1035.2056,966.0385,886.4689,589.9775,1148.4025,583.1668,873.9085,893.8688,966.3816,1062.6837,650.2456,2069.8612
주말(7월1일),6,중랑구,상봉제1동,21406.9458,639.4554,767.3976,849.8526,871.6929,810.4053,475.3004,877.8789,559.7045,851.2899,876.5011,936.1328,1012.8688,576.1517,1362.5057
주말(7월1일),6,중랑구,상봉제2동,24215.7678,439.9366,1114.9447,1117.561,954.2224,1004.7769,617.9768,1058.1303,438.1698,1248.4799,950.7884,867.4024,959.5242,741.3488,1664.8327
주말(7월1일),6,중랑구,중화제1동,19510.5246,440.0703,668.2935,772.498,633.2079,751.4927,430.0947,922.2287,422.9174,785.8159,719.322,759.2333,858.7179,567.5656,1364.6747
주말(7월1일),6,중랑구,중화제2동,29671.7224,685.1768,1110.8649,1184.2741,1220.3338,1466.639,795.9688,1427.7712,571.0948,1032.1616,982.3153,1109.5581,1394.24,949.8995,2620.1783
주말(7월1일),6,중랑구,묵제1동,32732.6652,747.0307,1083.7567,1422.5645,1270.4749,1190.5229,782.6029,1554.5777,735.0783,1167.2946,1371.5278,1271.7294,1347.8288,1022.0255,2773.5752
주말(7월1일),6,중랑구,묵제2동,22973.9616,448.9568,831.2067,1089.7576,826.0301,871.4766,487.7634,1010.0275,508.0372,947.0259,911.0678,894.7226,1128.0095,829.7127,1587.3669
주말(7월1일),6,중랑구,망우본동,31201.4135,730.6416,1137.1761,1296.9875,1240.1853,1302.2147,861.6465,1413.5037,674.6668,1057.8205,1163.8985,1053.4094,1561.3405,941.2092,2628.1838
주말(7월1일),6,중랑구,망우제3동,16280.5162,357.9732,543.0018,590.899,584.2091,643.803,437.2953,797.349,384.4783,519.8589,583.2691,651.4383,813.9849,604.2115,1561.5397
주말(7월1일),6,중랑구,신내1동,37572.1527,993.8772,1163.2802,1521.8969,1418.093,1522.7301,760.0983,1627.6235,894.4929,1100.9263,1605.3767,1589.2576,1802.5628,970.3644,2428.9933
주말(7월1일),6,중랑구,신내2동,21776.4895,570.9353,602.3576,894.3317,803.7503,883.662,409.2982,1203.4369,597.5897,722.049,883.4464,817.9355,1001.2982,596.2808,1869.8977
주말(7월1일),6,성북구,성북동,18469.9475,495.7762,708.1975,594.2123,848.7929,596.532,380.1446,1035.2152,496.4471,633.8782,731.221,754.8733,806.5258,451.4929,1790.9046
주말(7월1일),6,성북구,삼선동,30000.4659,862.8076,1452.1963,1030.4024,1170.6634,999.6916,502.4326,1233.7082,832.1573,1529.3792,1257.6595,1269.9577,1037.6562,646.2732,2279.1566
주말(7월1일),6,성북구,동선동,27410.4197,699.5282,1499.6164,999.7234,930.9654,708.1809,409.3055,927.0564,923.2101,1856.521,962.2442,1045.0921,883.397,548.8179,1649.3274
주말(7월1일),6,성북구,돈암제1동,17501.8304,362.5883,554.2694,582.6549,822.6853,582.2086,459.5969,981.5541,496.7271,543.8831,662.0535,797.9607,839.7735,510.5867,1517.0411
주말(7월1일),6,성북구,돈암제2동,14935.5835,379.095,363.9641,544.5041,670.5686,562.044,295.1898,619.8804,431.6355,488.7128,667.4866,773.8398,593.8911,469.3468,1116.6603
주말(7월1일),6,성북구,안암동,19222.2207,912.3558,1600.8855,568.8057,496.541,441.8259,293.2481,662.0191,728.9118,1171.6113,457.6683,581.7996,544.3201,394.5556,1246.9219
주말(7월1일),6,성북구,보문동,21916.0588,494.5787,1040.327,867.4737,860.7333,767.6488,412.9981,1065.8132,529.7032,945.1608,752.0487,882.4236,867.1339,578.1915,2014.9485
주말(7월1일),6,성북구,정릉제1동,21278.1754,591.163,538.4965,780.923,820.574,727.7521,421.6379,917.8444,567.3449,593.8403,922.5448,971.659,839.6131,583.5016,1688.4195
주말(7월1일),6,성북구,정릉제2동,23194.3005,715.4245,685.6963,928.1199,975.6791,735.7909,483.606,1172.3655,634.0793,645.1194,1026.7098,996.6399,867.304,693.7445,1874.5567
주말(7월1일),6,성북구,정릉제3동,17178.3386,588.3185,954.9838,596.4407,588.3647,540.4464,345.8419,793.6406,616.5092,580.3448,556.2647,559.4848,555.0028,420.2395,1593.8274
주말(7월1일),6,성북구,정릉제4동,22518.3212,630.1239,605.6619,857.3311,996.9959,733.5349,575.6122,1150.5259,701.9223,661.6878,940.0673,943.5029,923.2044,671.6912,1738.9344
주말(7월1일),6,성북구,길음제1동,39412.7921,1194.5196,761.7022,1545.8479,1939.0309,1003.4879,674.7697,1538.5017,1097.8547,864.1731,2024.5507,1890.593,1320.7173,901.4637,2584.5245
주말(7월1일),6,성북구,길음제2동,9487.3215,254.9358,313.3889,381.9902,448.7807,309.3142,308.6415,389.9813,263.4332,258.7268,381.542,392.7941,399.9383,267.6977,760.7399
주말(7월1일),6,성북구,종암동,45842.2246,1252.8863,1941.2266,1592.4599,1798.2738,1580.437,809.2871,2024.1402,1380.396,1482.6431,1647.3092,1657.5557,1657.6881,1061.9747,3976.9449
주말(7월1일),6,성북구,월곡제1동,23062.3234,575.6911,553.3454,883.4518,1028.0432,736.7373,549.6736,1039.8148,705.1174,560.0647,1079.0002,948.2898,911.7472,612.7687,1802.6904
주말(7월1일),6,성북구,월곡제2동,27161.7841,679.256,1055.0321,994.1544,1222.9152,910.9998,622.5819,1237.0371,803.3486,1069.8875,938.3828,1003.0005,970.8043,728.8944,2183.8049
주말(7월1일),6,성북구,장위제1동,20097.31,650.3106,605.6861,745.3343,741.4229,874.5887,516.6559,1003.3226,601.2568,551.6374,737.6887,947.7432,929.4387,627.5396,1340.7132
주말(7월1일),6,성북구,장위제2동,16450.8038,436.26,470.4378,620.8461,613.675,611.4187,415.865,1140.0457,418.3645,468.9418,545.7048,648.3118,774.1355,595.7221,1520.4557
주말(7월1일),6,성북구,장위제3동,11959.2798,315.7204,308.3364,423.6984,504.8684,475.5374,345.5919,656.1411,345.4212,336.4533,442.7796,507.0862,528.0957,451.4883,1010.7873
주말(7월1일),6,성북구,석관동,30622.1935,712.0655,1182.9621,1123.4333,1327.912,1236.4915,687.9284,1767.9122,726.1032,1047.4775,1073.8257,1166.5755,1200.9555,1076.2251,2787.728
주말(7월1일),6,강북구,삼양동,27979.7665,764.5974,904.0638,1081.2522,1090.3392,952.658,680.3937,1466.0182,792.6899,830.6939,1022.443,1168.0175,1172.8594,984.1978,2670.807
주말(7월1일),6,강북구,미아동,26819.9856,596.6836,1060.1314,884.0526,1106.5591,1123.079,650.2524,1623.5872,637.2423,1105.5686,929.756,1012.1127,1265.5899,862.8517,2151.7479
주말(7월1일),6,강북구,송중동,36625.7984,820.7044,1405.7879,1385.6112,1379.2371,1439.8601,871.56,2138.2901,949.581,1246.7438,1239.6092,1517.1277,1494.1256,1209.4054,3562.5746
주말(7월1일),6,강북구,송천동,29135.074,782.104,941.1759,1043.5849,1171.9473,1183.1511,624.9342,1666.4814,690.6359,914.3959,986.7144,1157.6219,1169.2955,947.6123,2861.7053
주말(7월1일),6,강북구,삼각산동,28564.0657,955.4238,558.232,1107.6307,1410.6229,789.2278,576.9709,1359.3626,957.5062,557.2017,1252.8104,1441.5789,1023.0294,804.4763,1909.7006
주말(7월1일),6,강북구,번제1동,24284.7609,492.8509,1074.4026,931.3364,1050.0513,754.1691,537.5615,1330.4414,503.3918,1107.1228,817.6431,935.846,997.3275,693.1859,2163.0454
주말(7월1일),6,강북구,번제2동,15382.279,325.6992,503.4195,460.255,666.8804,560.6843,391.9522,862.791,396.9517,476.0803,541.0335,592.9646,745.6724,631.0536,1426.6563
주말(7월1일),6,강북구,번제3동,19316.8721,587.3964,409.1978,594.2022,757.4106,734.6387,444.712,1104.2649,539.5388,583.9737,603.4754,809.2332,926.2233,857.9024,1965.4931
주말(7월1일),6,강북구,수유제1동,22911.7274,567.3709,816.3255,772.2494,779.22,804.7897,533.3291,1289.59,490.9589,912.1329,741.8153,926.8362,1086.8312,747.7169,2203.1114
주말(7월1일),6,강북구,수유제2동,24201.2965,601.8278,727.1428,829.6759,942.0339,895.4366,580.6215,1490.1388,604.0721,798.5466,870.2741,977.5462,1135.4115,872.5987,2268.0133
주말(7월1일),6,강북구,수유제3동,29681.7894,634.6277,1526.2271,1244.153,1111.1386,1123.2262,576.5519,1460.2056,565.362,1381.0291,993.1364,1068.673,1326.6208,835.3502,2338.1434
주말(7월1일),6,강북구,우이동,22102.4341,572.394,633.1357,715.6724,879.6492,798.2474,537.1656,1458.4389,569.5493,639.0316,687.8446,948.3827,870.3066,804.4324,2627.2438
주말(7월1일),6,강북구,인수동,33854.719,813.8373,1058.9344,1164.4509,1203.1989,1135.0581,800.5238,2097.9546,736.3038,1130.6172,1133.6691,1407.3341,1542.3339,1174.7206,3593.9108
주말(7월1일),6,도봉구,창제1동,27220.9106,740.7096,793.638,961.7166,1045.0445,918.8478,580.0633,1334.3065,661.2469,904.4001,1066.6119,1183.683,1237.27,799.8758,2285.5521
주말(7월1일),6,도봉구,창제2동,33307.5562,956.5382,1103.7101,1339.3947,1283.2387,1221.3576,860.5625,1498.8398,839.4002,1178.6486,1283.66,1388.6218,1477.4099,883.4886,3000.5037
주말(7월1일),6,도봉구,창제3동,15605.2528,495.801,485.8755,588.4712,633.3633,592.1201,319.5741,744.427,421.9292,471.8145,613.7912,613.3446,642.3454,465.3719,1450.0005
주말(7월1일),6,도봉구,창제4동,36663.1026,1038.9216,982.9013,1369.2793,1477.5553,1484.4355,772.1914,1769.2479,1103.7486,1158.8194,1320.1027,1725.461,1746.5437,913.547,2856.5847
주말(7월1일),6,도봉구,창제5동,23515.381,590.4191,674.8809,952.1142,748.8075,837.9309,541.4535,1210.6152,575.8187,763.5893,863.2607,1009.5029,1184.7594,733.251,1958.4261
주말(7월1일),6,도봉구,도봉제1동,20114.7602,429.094,648.7679,667.6939,809.9653,818.875,534.034,1391.5142,390.6003,603.2887,663.2753,694.8365,998.0299,710.7427,2084.0143
주말(7월1일),6,도봉구,도봉제2동,21087.4204,424.5796,613.4936,771.8223,732.7512,840.9615,662.1695,1298.3237,435.2653,675.9307,697.8077,724.078,950.1768,663.4602,1884.5275
주말(7월1일),6,도봉구,쌍문제1동,22069.5204,565.8501,607.7697,641.235,932.1328,730.04,519.5628,1407.944,677.5108,791.0872,695.0492,1037.9713,922.3714,785.918,2055.5923
주말(7월1일),6,도봉구,쌍문제2동,21091.3418,552.5573,729.2564,769.3103,765.2454,869.017,528.0573,1119.563,446.7929,704.3225,807.3566,897.3833,906.7915,676.8031,1692.0604
주말(7월1일),6,도봉구,쌍문제3동,15785.7473,289.1677,629.0131,652.3885,562.3518,592.5749,333.2035,842.1372,370.2067,620.2964,652.9534,643.0674,691.481,537.6625,1410.484
주말(7월1일),6,도봉구,쌍문제4동,17988.2342,571.9216,538.5932,526.5496,735.5203,712.979,416.7844,778.6443,468.7753,613.2566,584.5103,922.4087,1017.6642,490.8043,1352.3
주말(7월1일),6,도봉구,방학제1동,25104.7584,610.1879,779.5651,943.0062,1077.0791,1005.3353,658.2338,1327.1686,560.0693,774.1774,954.8991,1035.2119,1118.3653,787.8429,1829.1051
주말(7월1일),6,도봉구,방학제2동,17210.4766,410.7992,526.9387,673.758,746.5221,649.5298,479.5264,911.5307,437.1605,521.0488,576.5827,759.5305,833.5756,623.4652,1599.6013
주말(7월1일),6,도봉구,방학제3동,27202.0608,736.5183,763.4053,852.0226,1084.3938,1012.9663,660.0871,1478.1291,598.2339,769.4034,859.6691,1185.4706,1275.4592,806.5,2653.4133
주말(7월1일),6,노원구,월계1동,23023.0042,831.9584,1048.3776,861.0071,859.6377,822.3092,719.3346,1114.4158,544.2272,676.6325,765.6281,845.3197,980.3953,640.732,1572.954
주말(7월1일),6,노원구,월계2동,23347.6105,766.0697,639.8971,782.6339,937.6428,883.283,541.3167,1164.102,652.1604,631.0731,897.9116,960.6793,972.7853,878.29,2239.9442
주말(7월1일),6,노원구,월계3동,32736.1396,779.8454,1071.8017,1287.7603,1131.3617,1175.3759,705.2636,1475.1749,794.9071,992.4109,1404.0964,1325.9883,1379.7894,1030.7139,2698.5605
주말(7월1일),6,노원구,공릉1동,44963.2767,1226.0164,1854.2167,1891.1489,1718.7035,1636.4094,1062.4279,1844.5611,1107.5553,1748.0406,1789.3833,1547.8549,1949.3869,1345.6728,2923.517
주말(7월1일),6,노원구,공릉2동,55330.4388,2285.2135,2077.4885,1838.0888,2284.4514,1806.7195,1234.2906,2367.0506,2056.7489,1820.6183,1839.2352,2370.2837,2221.3355,1335.6154,3402.4983
주말(7월1일),6,노원구,하계1동,29891.8866,1336.3738,1093.6766,814.4402,1269.2393,1213.0368,552.8473,1121.5372,1024.2058,958.8808,837.3718,1468.1924,1313.2851,799.9881,2435.7356
주말(7월1일),6,노원구,하계2동,23074.0329,951.7575,665.8744,647.1227,1112.8244,920.527,357.2343,821.8645,854.3245,730.6358,745.6161,1255.8426,1045.4262,527.267,1643.1899
주말(7월1일),6,노원구,중계본동,24114.5541,1371.4289,573.2643,453.7825,1366.235,948.0281,302.5063,667.5091,1269.108,533.3093,636.0983,1594.9379,868.7794,413.9025,1287.2423
주말(7월1일),6,노원구,중계1동,24633.1597,1265.2907,521.0795,507.7999,1648.9965,882.7104,478.3323,683.385,1229.4646,527.4836,639.2394,1672.5958,843.6268,410.661,1347.3428
주말(7월1일),6,노원구,중계4동,22757.6489,1027.2123,543.236,708.3812,928.8439,748.4738,486.6969,1082.0319,759.9821,498.2443,728.7929,1232.1701,1010.5946,610.787,2173.7682
주말(7월1일),6,노원구,중계2.3동,41673.1849,1319.5362,1113.4676,1407.368,1799.2169,1430.466,778.0473,1830.6749,1477.8074,1135.5046,1554.8278,2005.8522,1569.8946,1189.1997,3877.9612
주말(7월1일),6,노원구,상계1동,42746.7598,1191.4086,1274.466,1530.2087,1671.5542,1656.7504,1025.484,2194.9983,1085.3401,1400.4146,1696.2002,1847.179,2026.2197,1159.702,3458.5435
주말(7월1일),6,노원구,상계2동,24420.2714,754.4987,912.4579,831.1528,873.8403,980.6621,620.6016,990.9078,802.5308,969.1758,652.3664,954.8397,1159.9035,668.8231,2168.9049
주말(7월1일),6,노원구,상계3.4동,26380.3353,763.2116,704.8831,786.9148,1134.7606,1056.8749,727.3413,1677.7892,751.2642,646.3945,789.1414,1132.1204,1305.2478,925.7521,2706.5349
주말(7월1일),6,노원구,상계5동,24991.3884,808.3097,814.0454,767.0197,984.9364,998.6772,615.3261,1327.9404,824.3698,765.4642,800.8644,1202.6226,1114.9407,685.4215,2308.3487
주말(7월1일),6,노원구,상계6.7동,35423.1247,992.1139,1087.3968,1314.7949,1443.9506,1106.294,653.5322,1216.3763,1058.1868,1145.5333,1342.7335,1690.9593,1358.257,886.5624,3030.1087
주말(7월1일),6,노원구,상계8동,21233.3175,680.2383,464.0686,995.2557,824.1079,579.2191,398.3621,639.9433,608.7909,595.396,1111.2313,936.3866,799.3099,444.076,1288.0225
주말(7월1일),6,노원구,상계9동,24720.0103,945.1202,671.2087,867.9685,1056.0064,822.1472,527.9204,1028.5694,881.0022,673.0301,1044.4283,1307.297,1093.5044,484.9037,1570.5849
주말(7월1일),6,노원구,상계10동,12916.5448,378.521,467.8741,479.4089,484.7502,467.7839,371.8522,554.3817,360.3606,482.4625,470.1896,599.0783,582.2657,313.0237,826.4212
주말(7월1일),6,은평구,녹번동,40357.3162,895.5964,1228.5545,1680.0774,1595.0914,1394.6074,845.0411,2258.8423,875.2418,1441.2889,1677.7166,1680.8207,1759.3987,1298.0644,3880.8004
주말(7월1일),6,은평구,불광제1동,34754.8682,853.3889,1034.4748,1385.6967,1256.935,1047.8564,772.975,1969.0107,722.5733,1148.2144,1492.9112,1484.5661,1550.216,1151.7002,3259.0994
주말(7월1일),6,은평구,불광제2동,30444.5493,718.6666,1047.9737,1194.2425,1129.1844,1091.7757,643.1322,1710.6509,759.0734,1085.4879,1107.1078,1284.983,1412.7943,1001.4373,2778.06
주말(7월1일),6,은평구,갈현제1동,24603.7401,659.5742,968.0635,866.0778,893.7005,818.0174,526.6786,1218.2178,685.583,954.4875,866.852,1094.4671,1110.392,763.4264,2440.8634
주말(7월1일),6,은평구,갈현제2동,31355.3385,915.0851,1147.2033,1416.4503,1099.6678,1048.7221,652.0195,1489.9055,933.8962,1218.4508,1205.812,1384.6359,1400.4386,891.2987,2406.8158
주말(7월1일),6,은평구,구산동,32078.8446,1011.7922,923.9942,1175.9534,1263.3719,1127.4752,840.5017,1548.6535,1130.7886,1102.2579,1244.0884,1405.3458,1405.633,930.4574,2766.7893
주말(7월1일),6,은평구,대조동,36515.666,797.6247,1528.2227,1517.0354,1340.0805,1179.8912,778.969,1927.2834,923.5508,1542.1829,1405.5649,1513.052,1494.4119,1197.177,3507.4325
주말(7월1일),6,은평구,응암제1동,27548.6695,1132.7969,746.6025,1229.3608,1111.6027,834.4409,537.583,1203.4733,1203.1895,951.7815,1155.8456,1090.8845,968.3991,719.8756,2187.4639
주말(7월1일),6,은평구,응암제2동,19522.831,528.2514,461.6074,993.2134,813.6302,567.0354,359.4029,710.3359,507.4531,564.6598,1064.7863,854.0044,720.8464,516.6187,1597.3041
주말(7월1일),6,은평구,응암제3동,27278.8089,662.6893,1122.4478,1256.9661,1022.28,860.6124,520.552,1335.177,697.522,1033.7019,1108.6707,1160.6391,1147.458,802.8814,2489.9037
주말(7월1일),6,은평구,역촌동,54508.8822,1494.0315,1754.0714,2391.7052,2188.3978,1743.138,1121.2199,2480.5515,1422.3057,2013.4747,2386.2744,2498.0624,2313.5062,1598.9999,4282.5414
주말(7월1일),6,은평구,신사제1동,24812.7986,720.4615,847.4936,1026.7285,998.3141,894.2039,522.8072,1131.821,627.2347,863.9261,956.1722,1046.8749,1169.579,716.8232,1899.0432
주말(7월1일),6,은평구,신사제2동,20266.1016,686.2547,648.8291,712.2655,826.1631,805.4513,486.6568,1013.7351,494.4811,560.3389,691.254,839.1516,1018.9877,616.2297,1477.9992
주말(7월1일),6,은평구,증산동,13964.0134,374.3971,426.6322,528.5984,497.7684,484.1906,385.5214,783.0171,341.2054,425.0058,489.2397,635.1797,610.228,484.5075,1131.0736
주말(7월1일),6,은평구,수색동,12633.4654,302.1345,402.1836,475.4628,522.43,470.9452,324.652,631.945,273.6823,505.6284,400.3238,465.3398,473.0802,433.3514,1111.8805
주말(7월1일),6,은평구,진관동,65298.4037,2341.0304,1528.5274,2191.246,3322.9365,2147.1322,1330.3001,2988.051,2108.2834,1829.2296,2737.5749,2804.7905,2314.7378,1542.5807,4769.8193
주말(7월1일),6,서대문구,천연동,17721.8189,421.9479,537.2989,716.7616,798.68,707.3827,363.2004,1077.905,458.2899,576.2851,676.4575,765.2864,758.3569,416.8539,1564.3479
주말(7월1일),6,서대문구,북아현동,26123.846,417.4093,956.2702,1265.3247,1087.326,962.8856,393.2289,906.4819,469.5088,1154.5277,1158.2924,945.6807,1055.6808,605.7035,1791.127
주말(7월1일),6,서대문구,충현동,33939.2449,741.9246,1353.9885,1376.9053,1512.8788,1178.1535,605.4116,1691.2727,1024.3149,1638.4978,1490.7002,1338.5133,1298.1963,746.0363,2614.5809
주말(7월1일),6,서대문구,신촌동,47156.2571,1043.5347,3713.462,1558.5331,1261.5021,1078.9693,668.2501,1371.8614,1652.7054,4654.9521,1450.6333,1182.1225,1221.2684,915.8923,1995.424
